ID_Order,ID_Customer,ID_Item,DateTime_CartFinalize,Amount_Gross_Order,city_name_fa,Quantity_item
9298089,1342251,498364,2017-11-03 20:59:58.000,420000.0,تهران,1.0
3424174,3283087,3714,2016-02-14 16:11:55.000,1330275.0,تهران,1.0
9434385,1410024,396697,2017-11-12 20:00:14.000,110092.0,تهران,1.0
9475383,1182379,514657,2017-11-15 15:54:42.000,1716514.0,ارومیه,1.0
21503824,7048717,51646,2018-08-09 11:20:02.000,1972477.0,کرج,1.0
4513187,639913,155525,2016-07-21 00:20:29.000,36697.0,تهران,1.0
4987171,1236199,153736,2016-09-16 18:52:13.000,19440367.0,تهران,1.0
12165820,6340139,497552,2018-04-03 01:18:10.000,1055046.0,اصفهان,1.0
12899883,726712,479188,2018-05-12 21:08:08.000,64000.0,تهران,1.0
1281200,652591,7835,2014-06-23 13:55:47.000,198518.0,ابریشم,5.0
9107579,5716961,484105,2017-10-22 19:15:07.000,2076972.0,تهران,1.0
20855111,6098575,1132391,2018-07-18 02:03:24.000,128440.0,تهران,1.0
22584884,4453473,395693,2018-09-16 01:11:14.000,64220.0,کرج,1.0
5587384,3007629,108923,2016-11-29 08:36:22.000,412844.0,تهران,1.0
7281874,1108491,292732,2017-05-14 22:46:22.000,64220.0,گرمسار,1.0
4847841,3534806,70204,2016-08-31 00:41:06.000,13761.0,تهران,3.0
12980360,781587,840716,2018-05-17 10:47:24.000,315000.0,تهران,1.0
2185001,2808704,36871,2015-06-10 18:17:24.000,200000.0,اصفهان,1.0
8130811,4834936,222178,2017-08-06 21:12:57.000,107339.0,تهران,1.0
6645953,554273,25880,2017-03-07 14:06:50.000,874862.0,تهران,1.0
9533512,977018,102548,2017-11-20 03:19:21.000,38794.0,اصفهان,2.0
11447343,467142,67639,2018-02-27 21:08:09.000,155963.0,تهران,1.0
24437571,5886640,1355224,2018-11-27 10:00:32.000,165000.0,ساری,1.0
11072771,3971945,275903,2018-02-09 10:05:42.000,14220183.0,تهران,1.0
7574734,4413359,246986,2017-06-16 02:25:36.000,90826.0,قم,1.0
5411287,2839510,210605,2016-11-08 01:49:01.000,100917.0,تهران,1.0
6192124,3216655,241724,2017-01-28 02:10:43.000,633028.0,زنجان,1.0
8295794,5311181,383439,2017-08-22 01:36:50.000,1000000.0,اراک,1.0
12890259,587226,878547,2018-05-12 12:44:57.000,1370000.0,تهران,1.0
5258390,3683772,174739,2016-10-20 02:50:47.000,293578.0,تهران,1.0
12022856,2585249,80494,2018-03-24 11:46:36.000,350000.0,مشگین شهر,1.0
10702092,3693386,282675,2018-01-21 11:48:28.000,140000.0,ساری,2.0
2772064,3002669,48262,2015-10-27 19:56:28.000,192661.0,کرج,1.0
7800762,1435674,158434,2017-07-09 23:27:55.000,370000.0,مشهد,1.0
7183800,3522505,314947,2017-05-03 00:40:13.000,2743119.0,مراغه,1.0
8104961,5272780,284115,2017-08-04 13:14:37.000,97156.0,نقده,1.0
8548756,5473938,279820,2017-09-13 03:10:52.000,412844.0,اصفهان,1.0
4342100,2597354,87118,2016-06-29 13:58:31.000,155963.0,تهران,1.0
11643007,6629128,583987,2018-03-06 00:47:57.000,5577982.0,قم,2.0
4974001,4074875,161810,2016-09-14 00:24:26.000,416147.0,نیشابور,1.0
3246262,3060456,40052,2016-01-19 15:06:12.000,100917.0,خرم آباد,1.0
9204598,655073,457497,2017-10-28 18:25:21.000,96000.0,تهران,1.0
8703433,3718795,95026,2017-09-22 21:04:24.000,36000.0,شیراز,1.0
13702887,5284381,783799,2018-06-25 16:57:09.000,1390000.0,بابل,1.0
4715066,2849217,86945,2016-08-15 10:10:20.000,276881.0,تهران,1.0
6673610,761338,269170,2017-03-09 10:38:18.000,841284.0,تهران,2.0
22329999,3977433,1233482,2018-09-06 19:30:01.000,95000.0,بروجرد,1.0
9501386,2727953,381699,2017-11-18 01:14:02.000,32110.0,تهران,1.0
13907979,1370406,525584,2018-07-06 21:14:09.000,750000.0,تهران,1.0
13037353,6303245,465667,2018-05-20 21:04:49.000,1325000.0,نیشابور,1.0
11441057,5603873,107678,2018-02-27 16:45:27.000,110092.0,کرج,1.0
2224144,595511,45121,2015-06-21 16:32:05.000,701284.0,اصفهان,1.0
2920284,3327713,98527,2015-11-27 21:21:42.000,880734.0,تهران,1.0
3608038,791499,127101,2016-03-10 14:13:19.000,722018.0,تهران,1.0
11422822,2901622,770646,2018-02-26 22:28:26.000,99000.0,تهران,10.0
8401615,2871690,399915,2017-08-31 20:14:03.000,43110092.0,مشهد,1.0
22310284,3406709,62613,2018-09-05 23:42:58.000,490000.0,شیراز,3.0
10926812,1038233,505655,2018-02-01 00:07:07.000,449000.0,خوی,1.0
13492852,4274816,110411,2018-06-14 16:47:30.000,321101.0,تهران,1.0
21849194,6071202,772110,2018-08-21 09:21:24.000,80000.0,قزوین,1.0
5767193,1267038,217218,2016-12-20 01:56:33.000,1058349.0,رشت,1.0
13145862,553224,310085,2018-05-26 12:10:30.000,6880734.0,میامی,1.0
6112374,655635,229535,2017-01-19 09:08:39.000,9174.0,اصفهان,1.0
22507494,1302114,93295,2018-09-13 00:34:39.000,288638.0,تهران,1.0
13481199,3168617,573683,2018-06-13 23:40:27.000,451000.0,ابرکوه,1.0
5210342,3441434,172221,2016-10-15 13:01:10.000,87156.0,تهران,4.0
7251916,829676,133451,2017-05-11 10:38:15.000,72000.0,تهران,1.0
4077946,544099,151949,2016-05-23 08:59:33.000,449541.0,تهران,1.0
5670717,2376248,24064,2016-12-09 21:32:16.000,188073.0,تهران,1.0
12101520,3568303,718377,2018-03-29 01:23:24.000,590000.0,کرج,1.0
6969359,1074955,301816,2017-04-09 11:27:48.000,761468.0,بهشهر,1.0
8379719,4163266,400787,2017-08-29 15:49:28.000,4917431.0,اسفراین,1.0
8984433,530167,115015,2017-10-14 15:15:55.000,152936.0,اصفهان,2.0
22960857,6313459,788197,2018-09-30 20:17:52.000,862844.0,قم,1.0
5391927,2960260,104017,2016-11-05 17:10:53.000,41284.0,تهران,1.0
4668766,4064563,129574,2016-08-09 12:31:35.000,614679.0,مشهد,1.0
12921637,4680263,785135,2018-05-13 23:40:09.000,1520000.0,سرباز,1.0
2656766,476685,64599,2015-10-03 20:56:49.000,11927.0,جهرم,1.0
2977008,1193739,20862,2015-12-09 13:08:34.000,2900000.0,تهران,1.0
10973749,1026749,107678,2018-02-04 11:25:26.000,110092.0,تهران,1.0
23132222,501846,1511723,2018-10-08 00:10:58.000,78000.0,اصفهان,1.0
8378948,3985337,291483,2017-08-29 15:10:17.000,816514.0,تهران,1.0
22313925,4639567,766331,2018-09-06 01:40:36.000,192661.0,تهران,1.0
8287711,898208,242432,2017-08-21 12:02:17.000,1920734.0,تهران,1.0
21264122,4740389,929056,2018-07-31 12:56:47.000,599000.0,تهران,1.0
9752490,2474194,347585,2017-11-28 11:18:08.000,2326972.0,تهران,1.0
8043451,3420038,325651,2017-07-30 01:08:10.000,70000.0,کرمانشاه,1.0
13910822,4490805,995975,2018-07-06 23:56:17.000,60000.0,تهران,1.0
11719082,476226,675785,2018-03-08 18:36:21.000,1290000.0,تهران,1.0
24396726,3115330,1857936,2018-11-25 23:12:05.000,71000.0,تهران,1.0
6391725,479974,10467,2017-02-14 23:55:36.000,871560.0,تهران,1.0
9127249,3241240,152234,2017-10-13 15:28:55.000,2126606.0,بجنورد,1.0
11549254,3557694,218004,2018-03-03 07:32:39.000,275229.0,کرج,1.0
3294232,2860837,120814,2016-01-27 00:18:11.000,36697.0,تهران,1.0
3544423,3589153,145939,2016-03-02 19:57:57.000,1733945.0,تهران,1.0
6599488,4405935,221756,2017-03-04 17:19:52.000,280000.0,ایذه,1.0
13787939,2598236,1168271,2018-06-30 12:28:13.000,3238532.0,کاشان,1.0
5909714,565643,111405,2016-12-28 18:00:55.000,275229.0,تهران,1.0
4075846,1293222,89375,2016-05-22 19:14:12.000,259358.0,تهران,1.0
11808668,6352604,690554,2018-03-11 23:55:39.000,599000.0,تهران,1.0
5130563,4242736,91408,2016-10-03 15:12:38.000,13761.0,تهران,5.0
10150881,4692579,215489,2017-12-20 12:02:14.000,2642202.0,گرگان,1.0
3413160,3548638,84472,2016-02-13 01:12:28.000,13761.0,آمل,1.0
3406607,3545572,138858,2016-02-11 20:45:41.000,779817.0,تهران,1.0
11896510,4325678,851226,2018-03-15 14:11:13.000,139000.0,تهران,1.0
1522935,835650,19617,2014-11-19 06:08:46.000,2953704.0,درچه پیاز,1.0
24830953,501381,949084,2018-12-10 17:17:46.000,95500.0,تهران,2.0
3062342,759665,74744,2015-12-21 15:54:34.000,133853.0,بناب,1.0
12967698,4080621,961469,2018-05-16 14:10:09.000,186000.0,مشهد,1.0
5034361,693093,191103,2016-09-22 04:05:44.000,96330.0,مشهد,1.0
23811852,7015122,1427298,2018-11-04 15:27:48.000,1090000.0,شیراز,1.0
1394038,1151502,3111,2014-09-06 13:30:01.000,138889.0,تهران,1.0
8238891,5370903,162221,2017-08-16 12:58:28.000,20642.0,مشهد,2.0
10084720,5635898,75053,2017-12-20 00:00:15.000,119266.0,تهران,2.0
3111072,702675,19890,2015-12-24 14:37:04.000,449541.0,مشهد,2.0
2065002,2592877,43941,2015-05-08 19:27:17.000,477064.0,مشهد,1.0
8292611,1245073,218109,2017-08-21 19:23:50.000,55046.0,یزد,1.0
9012474,4988608,362687,2017-10-16 10:39:15.000,82569.0,تهران,1.0
10694797,1265140,15890,2018-01-20 22:04:17.000,1596330.0,مشهد,1.0
3084157,3038028,44448,2015-12-22 22:34:24.000,933028.0,امیدیه,1.0
7493744,3753609,84729,2017-06-06 21:10:25.000,73394.0,مشهد,1.0
3170163,3368557,97035,2016-01-04 22:16:40.000,8988257.0,تهران,1.0
13722409,4791971,495304,2018-06-26 17:33:55.000,238532.0,تهران,1.0
23694266,7160261,655809,2018-10-30 22:29:58.000,102000.0,تهران,1.0
6966175,2618860,258759,2017-04-09 02:03:41.000,568807.0,تهران,1.0
24480327,1460162,1878194,2018-11-28 18:50:36.000,660000.0,شیراز,2.0
7054095,3642757,187404,2017-04-18 00:39:41.000,5686239.0,خورموج,1.0
10069354,5748716,530849,2017-12-19 18:05:07.000,191000.0,تهران,1.0
8038472,2382923,391372,2017-07-29 17:13:17.000,4710092.0,تهران,1.0
10336409,4643418,455829,2017-12-28 02:01:45.000,879358.0,تهران,2.0
12893292,1288862,514383,2018-05-12 15:03:06.000,450000.0,کرج,1.0
9086046,3869381,396012,2017-10-21 14:41:56.000,4787064.0,دماوند,1.0
3158313,2979201,89400,2016-01-02 21:25:01.000,41284.0,تهران,1.0
7453125,5141643,338991,2017-06-01 08:42:46.000,1412844.0,کوچصفهان,1.0
23499526,3511213,25657,2018-10-23 10:56:39.000,140000.0,زابل,1.0
2268989,1489526,11550,2015-07-03 01:16:50.000,290000.0,بروجرد,1.0
3132084,1327884,25748,2015-12-27 15:21:02.000,224000.0,تهران,1.0
10014781,485097,545362,2017-12-19 00:41:02.000,110092.0,اصفهان,2.0
8206409,4547756,79364,2017-08-13 22:30:04.000,9174.0,تهران,5.0
10448643,4076648,128079,2018-01-04 20:05:54.000,522936.0,مشهد,1.0
13610642,6975856,407813,2018-06-20 19:43:42.000,11927.0,تهران,1.0
21950958,5555949,79368,2018-08-25 13:50:15.000,13761.0,بن,1.0
12615550,530572,788792,2018-04-27 17:37:17.000,4020000.0,تهران,1.0
24720553,4998779,995462,2018-12-07 00:18:36.000,206000.0,تهران,1.0
12072834,3467066,871916,2018-03-27 16:28:50.000,940000.0,تهران,1.0
5506254,814237,235363,2016-11-19 12:01:46.000,250000.0,عباس آباد,1.0
7505374,4343655,144076,2017-06-08 11:15:48.000,1550459.0,تهران,1.0
7000881,1011254,182970,2017-04-12 09:53:52.000,100917.0,تهران,2.0
2342367,790856,62216,2015-07-25 10:03:33.000,220000.0,تهران,1.0
12772568,4471840,909402,2018-05-05 23:41:20.000,315000.0,فریمان,1.0
13204769,7156586,1030044,2018-05-28 23:44:57.000,789000.0,خرم آباد,1.0
11955827,1457892,514125,2018-03-18 10:04:01.000,630000.0,سمنان,1.0
13005508,644895,28104,2018-05-19 00:58:47.000,151200.0,تهران,1.0
3257236,493312,103702,2016-01-20 14:24:40.000,110092.0,یاسوج,1.0
8589652,5587788,403957,2017-09-16 14:27:41.000,44000.0,تهران,1.0
1153991,605439,10860,2014-03-11 06:24:00.000,75472.0,تهران,1.0
10477129,6048030,419351,2018-01-06 21:31:29.000,340000.0,تهران,1.0
9898628,543529,12532,2017-12-10 14:47:23.000,321927.0,تهران,2.0
10852673,6373491,640416,2018-01-27 16:16:45.000,200000.0,تبریز,2.0
3866092,3743497,19381,2016-04-21 00:12:18.000,1678899.0,تهران,1.0
2297738,2897013,51778,2015-07-12 03:59:46.000,45000.0,تهران,1.0
4831471,3427460,73393,2016-08-29 12:08:40.000,55045.0,تهران,6.0
13158881,488169,950087,2018-05-27 04:26:32.000,248000.0,اهواز,1.0
6137402,1079458,85626,2017-01-22 10:21:26.000,302752.0,تهران,1.0
3639267,1050913,91976,2016-03-13 17:55:35.000,3201835.0,سنندج,1.0
5461658,2789322,113689,2016-11-14 11:41:13.000,4220183.0,تهران,1.0
22979041,3095669,1429721,2018-10-01 12:43:59.000,310000.0,تهران,1.0
12009816,5207950,399859,2018-03-23 01:03:03.000,210000.0,دماوند,1.0
7149800,753488,168443,2017-04-29 12:31:07.000,331927.0,تهران,1.0
2814248,2613059,77859,2015-11-04 21:05:50.000,91743.0,تهران,1.0
21383885,5781187,820433,2018-08-04 22:50:20.000,177000.0,گرگان,1.0
7115194,482830,308196,2017-04-24 18:08:11.000,608532.0,تهران,2.0
5086357,3901732,155683,2016-09-28 12:48:03.000,4036697.0,تهران,1.0
9041175,639878,449033,2017-10-18 08:49:18.000,2063303.0,تهران,1.0
9147973,817956,254441,2017-10-25 02:43:10.000,4923576.0,همدان,1.0
24390625,795300,74991,2018-11-25 19:58:55.000,265138.0,تهران,1.0
9328562,2827532,483145,2017-11-05 09:12:03.000,426055.0,تهران,1.0
23146319,6530717,1628004,2018-10-08 15:49:21.000,110000.0,تهران,1.0
3403776,992371,130724,2016-02-11 03:08:05.000,73394.0,تهران,2.0
7569094,3339516,292776,2017-06-15 12:25:49.000,36697.0,تهران,1.0
5271294,4304572,66762,2016-10-22 14:36:26.000,68807.0,تهران,1.0
4438483,1138250,139587,2016-07-11 10:49:55.000,32110.0,تهران,1.0
10943566,1151938,496971,2018-02-02 14:25:11.000,180000.0,شهر جدید پرند,1.0
11236642,613659,34624,2018-02-17 20:53:36.000,209174.0,تبریز,1.0
11757609,528043,633172,2018-03-10 11:15:27.000,90000.0,تهران,1.0
22571256,4555828,1382680,2018-09-15 16:04:20.000,94000.0,تهران,2.0
9836939,5427738,448142,2017-12-05 10:31:23.000,110092.0,تهران,1.0
6853027,767003,231532,2017-03-26 13:31:46.000,781468.0,تهران,1.0
5871320,3303705,236526,2016-12-25 07:46:26.000,597982.0,تهران,1.0
3560926,1097924,126492,2016-03-05 00:17:19.000,229358.0,تهران,1.0
11450314,1490242,290086,2018-02-28 00:37:52.000,463486.0,تهران,1.0
12822509,5858956,761712,2018-05-08 16:23:10.000,910000.0,تهران,1.0
3820593,976104,113913,2016-04-16 01:34:40.000,229358.0,قروه,1.0
3256733,2843020,121777,2016-01-20 22:59:36.000,92569.0,قم,1.0
2757575,3236753,37353,2015-10-23 16:10:14.000,4211009.0,تهران,1.0
4444671,3679474,43473,2016-07-12 08:23:38.000,2559633.0,تهران,1.0
6453532,4703058,178301,2017-02-20 10:47:31.000,40000.0,سامان,1.0
3212626,3453552,65281,2016-01-12 21:56:07.000,449541.0,تهران,2.0
10171919,3784943,561145,2017-12-21 00:35:29.000,750000.0,کوهدشت,1.0
5348754,991804,223692,2016-10-31 11:33:14.000,50459.0,اصفهان,1.0
2764621,3244329,49614,2015-10-26 14:33:51.000,1706422.0,تهران,1.0
1784860,615190,8289,2015-02-25 16:41:03.000,50000.0,گودین,4.0
11436009,515862,614174,2018-02-27 13:15:37.000,100000.0,تهران,1.0
6945647,1073861,86374,2017-04-07 14:35:30.000,321101.0,تهران,1.0
21287180,2582231,767994,2018-08-01 09:34:25.000,8700000.0,تهران,1.0
12965850,3055533,584413,2018-05-16 12:33:29.000,372000.0,یاسوج,1.0
5587084,1204562,164045,2016-11-29 06:24:26.000,64220.0,تهران,1.0
21730933,4563393,559327,2018-08-18 03:45:42.000,1299000.0,نیشابور,1.0
5910733,3578104,194516,2016-12-28 20:52:11.000,322000.0,تهران,1.0
4378724,647002,37837,2016-07-03 12:35:09.000,899083.0,تبریز,1.0
8615532,608506,296804,2017-09-18 01:09:15.000,908257.0,تهران,2.0
12315064,3923269,301937,2018-04-10 16:07:40.000,19266.0,کرج,1.0
2892911,1329586,12264,2015-11-21 23:38:05.000,9174.0,تهران,5.0
21858023,1121553,1367038,2018-08-21 14:56:02.000,270000.0,مشهد,1.0
23155476,685180,1631386,2018-10-09 00:14:25.000,225000.0,تهران,1.0
8811646,5643868,416448,2017-10-02 11:31:54.000,10000.0,تهران,1.0
5894199,4375692,254507,2016-12-27 12:21:12.000,1840000.0,تهران,1.0
2108353,754635,61464,2015-05-21 22:34:46.000,5048349.0,تهران,1.0
1147155,599223,12001,2014-03-08 14:42:00.000,20179245.0,تهران,1.0
13619388,5355459,1118380,2018-06-21 14:40:23.000,210000.0,کرج,1.0
21987762,3552242,918274,2018-08-26 17:15:53.000,149000.0,اصفهان,2.0
1029140,765536,1413,2013-11-07 14:27:00.000,9047170.0,تهران,1.0
12306388,1395146,843970,2018-04-10 08:28:44.000,80000.0,رشت,5.0
2048583,701725,7760,2015-05-01 23:32:12.000,7239358.0,شهرضا,1.0
2702886,792021,73157,2015-10-12 22:43:35.000,77982.0,مشهد,1.0
10200873,5853170,354568,2017-12-21 12:57:18.000,297500.0,تبریز,1.0
8617858,2747261,388428,2017-09-18 02:20:43.000,990000.0,تهران,1.0
3600743,518982,134570,2016-03-09 14:49:22.000,1183486.0,تهران,1.0
12263742,1250744,233134,2018-04-08 11:46:41.000,127523.0,تهران,2.0
21901463,3479935,123810,2018-08-23 11:02:45.000,412844.0,پردیس,1.0
6498294,4465173,258301,2017-02-24 10:53:56.000,17605505.0,تهران,1.0
4474139,925984,89725,2016-07-16 17:37:13.000,1824771.0,صومعه سرا,1.0
3512460,1297615,130096,2016-02-28 13:44:58.000,151376.0,تهران,1.0
21172237,4126626,1243985,2018-07-28 22:22:09.000,441514.0,چابکسر,1.0
21987815,558837,414423,2018-08-26 17:17:55.000,2706422.0,تهران,1.0
2421450,1320223,88629,2015-08-15 11:09:32.000,917.0,شیراز,1.0
7648057,3657716,348245,2017-06-23 15:46:15.000,190000.0,تهران,1.0
4453962,1267102,75012,2016-07-13 11:21:32.000,128440.0,تهران,1.0
7100282,4405830,148157,2017-04-23 09:00:12.000,294312.0,تهران,1.0
9975298,3400155,259844,2017-12-17 12:30:08.000,44954.0,تهران,1.0
13953106,2503843,1108093,2018-07-09 11:05:51.000,85000.0,تبریز,1.0
8652743,3934544,226458,2017-09-19 23:11:59.000,13486.0,اراک,1.0
22675978,6007504,273287,2018-09-20 00:11:11.000,1468257.0,اصفهان,1.0
13277012,6622925,276298,2018-06-02 01:35:25.000,44954.0,تهران,1.0
11901461,558670,12532,2018-03-15 17:49:22.000,339450.0,قزوین,1.0
13584497,5186182,758404,2018-06-19 15:39:38.000,4315000.0,قائم شهر,1.0
1640557,805398,29183,2015-01-10 21:14:46.000,64815.0,نیک شهر,2.0
2630881,3004862,73041,2015-09-28 00:35:34.000,816514.0,قم,1.0
1656593,1335559,10954,2015-01-17 00:46:54.000,428519.0,مشهد,1.0
12125334,700635,482248,2018-03-31 00:21:56.000,970688.0,تهران,2.0
11976138,6802114,858569,2018-03-19 13:56:42.000,321101.0,تهران,1.0
9938533,1023074,20545,2017-12-13 16:59:29.000,2302752.0,تهران,1.0
12607284,5616944,789384,2018-04-27 02:39:11.000,430000.0,تهران,1.0
8856489,3144536,407795,2017-10-05 14:32:40.000,21743.0,قائم شهر,1.0
7487592,4391362,255842,2017-06-06 10:05:35.000,1146789.0,املش,1.0
23174683,6622016,1596516,2018-10-09 20:50:55.000,375000.0,تهران,1.0
5037446,2430382,200075,2016-09-22 15:02:27.000,96330.0,ارومیه,3.0
7109777,530100,123675,2017-04-24 06:11:59.000,137615.0,تهران,1.0
10017824,513649,561110,2017-12-19 00:36:52.000,1590000.0,تهران,1.0
4747393,676826,181452,2016-08-18 21:21:47.000,82569.0,سمنان,1.0
2931750,3338416,21198,2015-11-30 00:21:01.000,6559633.0,تهران,1.0
5674474,3458936,243412,2016-12-10 10:29:00.000,55046.0,کرج,2.0
4804643,3188360,74952,2016-08-25 22:16:06.000,276055.0,تهران,1.0
3625564,902428,85402,2016-03-12 10:05:21.000,396972.0,تهران,1.0
8331896,823699,159660,2017-08-25 16:01:14.000,137615.0,تهران,1.0
21661124,7213069,1372507,2018-08-15 10:34:08.000,75000.0,تهران,1.0
11514963,6310792,663878,2018-03-03 02:55:37.000,145000.0,تهران,1.0
3163746,3425181,100525,2016-01-03 21:01:42.000,262294.0,یزد,1.0
2414257,693888,84986,2015-08-13 04:56:58.000,476055.0,شهریار,1.0
5438390,4281832,199819,2016-11-11 18:07:43.000,916514.0,تهران,1.0
13736085,3482191,698420,2018-06-27 13:11:54.000,470000.0,تهران,1.0
24788565,854237,438888,2018-12-09 11:33:19.000,150458.0,تهران,2.0
11266753,6497774,456234,2018-02-19 00:26:45.000,2590000.0,اراک,1.0
21382179,3933490,863351,2018-08-04 21:41:36.000,1010000.0,ساری,1.0
24683165,3348246,2015174,2018-12-05 18:12:57.000,24550459.0,مشهد,1.0
10742424,5714318,545557,2018-01-23 08:28:20.000,289266.0,مشهد,5.0
2026974,1447188,7580,2015-04-28 15:19:29.000,193486.0,تهران,1.0
10160342,6092657,395629,2017-12-20 21:18:19.000,1541284.0,نسیم شهر,1.0
8235440,3654511,165711,2017-08-15 23:57:47.000,5770642.0,رشت,1.0
1155063,795953,9604,2014-03-11 18:09:40.000,382075.0,فومن,1.0
6493276,502752,32957,2017-02-23 19:10:11.000,981651.0,امیر کلا,1.0
10019625,498173,501419,2017-12-19 08:38:19.000,600000.0,زید آباد,1.0
1896644,2347413,20017,2015-03-20 13:25:04.000,2398148.0,ساری,1.0
8771932,1073400,374369,2017-09-28 00:43:51.000,88770.0,تهران,2.0
4463089,2996162,134380,2016-07-14 18:25:19.000,133853.0,تهران,2.0
4864209,3804928,152849,2016-09-02 07:46:55.000,55046.0,بجنورد,1.0
4514801,599948,142204,2016-07-20 11:14:51.000,18348.0,تهران,5.0
7570686,4612181,160198,2017-06-15 15:37:35.000,633028.0,اصفهان,1.0
22955557,6303709,93388,2018-09-30 16:12:33.000,26606.0,تهران,1.0
11871739,6761228,654479,2018-03-14 12:22:28.000,14490000.0,هفشجان,1.0
8511136,1446993,424161,2017-09-10 01:44:09.000,660000.0,اهواز,1.0
4522738,474697,79264,2016-07-22 16:00:30.000,55046.0,کرمانشاه,1.0
1714427,1396831,41148,2015-02-03 16:02:19.000,5916667.0,تهران,1.0
9955649,641028,531697,2017-12-15 17:22:19.000,100000.0,رشت,1.0
5148503,3480897,190319,2016-10-05 17:15:49.000,27523.0,رشت,2.0
6769125,3727784,183084,2017-03-14 23:21:47.000,4314312.0,بندر انزلی,1.0
9379241,646670,127396,2017-11-08 22:29:45.000,9633028.0,شاهین شهر,1.0
11472093,3117382,356536,2018-02-28 00:44:32.000,75000.0,کاشان,1.0
9601687,5899524,186413,2017-11-24 08:46:20.000,174312.0,قزوین,1.0
1778162,1041309,49998,2015-02-24 03:03:41.000,279630.0,دامغان,1.0
4422999,522793,108699,2016-07-09 11:28:37.000,192661.0,تهران,1.0
21111921,1032198,929583,2018-07-26 17:43:04.000,320000.0,قدس,1.0
2203687,2800412,61483,2015-06-15 23:16:39.000,908257.0,تهران,1.0
12522141,6027085,913317,2018-04-22 15:14:00.000,388000.0,تهران,1.0
10252460,3177935,338862,2017-12-22 13:27:18.000,82569.0,اهواز,1.0
7509195,1436050,179158,2017-06-08 22:50:50.000,178899.0,شاهرود,1.0
8291249,5306178,124082,2017-08-21 16:47:50.000,2578807.0,تهران,1.0
7597336,3412905,346851,2017-06-18 14:44:51.000,2200000.0,کرمان,1.0
8016471,1379086,7530,2017-07-27 15:33:29.000,2467890.0,تهران,1.0
7139357,3720129,260102,2017-04-27 23:35:05.000,200000.0,تهران,1.0
4049155,656752,58644,2016-05-18 12:09:28.000,1513761.0,تهران,1.0
23555310,1187746,1207236,2018-10-25 14:52:54.000,1584000.0,تهران,1.0
6311586,4498778,190472,2017-02-08 09:19:06.000,623853.0,تهران,1.0
8865915,2682127,438384,2017-10-06 14:14:22.000,200092.0,تهران,1.0
4422302,540606,174517,2016-07-09 10:27:25.000,298165.0,تهران,1.0
5183276,696490,181104,2016-10-10 10:54:14.000,757064.0,اصفهان,1.0
11865293,4698290,512098,2018-03-14 10:40:13.000,394495.0,ورامین,2.0
9854366,4007528,454369,2017-12-06 21:51:26.000,95000.0,تهران,1.0
8186996,2757808,381762,2017-08-12 11:15:17.000,816514.0,اهواز,1.0
9009967,1094955,183387,2017-10-16 01:16:38.000,23199450.0,تبریز,1.0
2680613,655576,42124,2015-10-08 10:26:54.000,910737.0,تهران,1.0
12603026,4180709,935333,2018-04-26 19:19:41.000,530000.0,تهران,2.0
11073006,5573704,582159,2018-02-09 10:26:29.000,286376.0,تهران,1.0
11331940,6583899,666451,2018-02-22 12:57:11.000,190000.0,تبریز,1.0
2639068,622522,32086,2015-09-29 18:01:56.000,45872.0,شیراز,1.0
6292386,4566327,239250,2017-02-06 18:27:26.000,779817.0,کرمانشاه,1.0
12018127,6820200,474052,2018-03-23 17:40:51.000,200000.0,تهران,1.0
23226072,755630,1676326,2018-10-12 09:04:09.000,165000.0,سبزوار,1.0
9438219,589356,373013,2017-11-13 01:03:17.000,160000.0,بوشهر,1.0
4030494,875925,102613,2016-05-16 10:08:11.000,50459.0,تهران,1.0
24603046,1196662,1038970,2018-12-03 01:15:49.000,660000.0,مشهد,1.0
1279831,1044697,10567,2014-06-25 13:31:22.000,740741.0,تهران,1.0
6998204,4248059,62426,2017-04-11 20:35:23.000,214312.0,تهران,1.0
1565363,716805,32304,2014-12-08 15:01:17.000,2305556.0,بجنورد,1.0
11502398,1163848,807685,2018-03-02 20:02:18.000,1650000.0,کرمانشاه,1.0
8248337,975678,269458,2017-08-17 11:37:08.000,400000.0,تهران,1.0
3719526,2846268,90245,2016-03-29 16:45:58.000,636330.0,تهران,1.0
6914261,2572313,248189,2017-04-04 14:47:51.000,2229358.0,خمینی شهر,1.0
21888905,6075451,107678,2018-08-22 18:46:29.000,109174.0,زرین شهر,1.0
21292189,1089417,972714,2018-08-01 12:34:07.000,1270000.0,کرج,1.0
23904602,1142451,1035910,2018-11-08 19:56:02.000,68807.0,کرج,1.0
7058123,3645040,290311,2017-04-18 14:36:31.000,1546330.0,کرج,2.0
21979294,5307294,1243315,2018-08-26 12:43:24.000,395000.0,شاهرود,1.0
5817265,595518,154941,2016-12-21 13:25:49.000,77982.0,اصفهان,1.0
9611137,5908715,365210,2017-11-24 11:50:12.000,350000.0,رشت,1.0
7855760,4260602,344289,2017-07-15 16:43:52.000,4211009.0,تهران,1.0
10150034,5726929,176000,2017-12-20 19:10:53.000,281055.0,تهران,2.0
7524508,5135852,74684,2017-06-10 21:48:44.000,229358.0,سنندج,1.0
8876542,1343146,273689,2017-10-07 11:23:33.000,165138.0,تهران,1.0
7904017,2920968,270597,2017-07-17 22:24:33.000,525000.0,تهران,1.0
9971195,2961806,74969,2017-12-17 00:08:54.000,96330.0,مشهد,2.0
